"category";"subCategory";"country";"parameter";"truckClass";"energyCarrierParameterScenario";"unit";"period";"value";"paperScen";"energyCarrier"
"OPEX";"Diesel";"FR";"Diesel Price";"Tractor-Trailer";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Diesel Price";"Rigid";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Diesel Price";"Tractor-Trailer";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Diesel Price";"Rigid";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Diesel Price";"Tractor-Trailer";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Diesel Price";"Rigid";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Diesel Price";"Tractor-Trailer";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Diesel Price";"Rigid";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Diesel Price";"Tractor-Trailer";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Diesel Price";"Rigid";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Diesel Price";"Tractor-Trailer";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Diesel Price";"Rigid";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Diesel Price";"Tractor-Trailer";"PROG";"EUR/kWh";2050;"0.079";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"FR";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"FR";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.141";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.26";"Sensitivity | Current Policies | Removed CO2 price";"Diesel"
"OPEX";"Electricity";"DE";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"DE";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.086";"Sensitivity | Current Policies | Removed CO2 price";"Electricity"
"OPEX";"Hydrogen";"DE";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"DE";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"ES";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"ES";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"FR";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"FR";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"IT";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"IT";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"NL";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"NL";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"PL";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"PL";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"UK";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
"OPEX";"Hydrogen";"UK";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2030;"0.168";"Sensitivity | Current Policies | Removed CO2 price";"Hydrogen"
