"category";"subCategory";"country";"parameter";"truckClass";"energyCarrierParameterScenario";"unit";"period";"value";"paperScen";"energyCarrier"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.172";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.172";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.172";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.172";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.172";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.172";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.218";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Electricity";"DE";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"DE";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.071";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Hydrogen";"DE";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"DE";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"ES";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"ES";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"FR";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"FR";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"IT";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"IT";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"NL";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"NL";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"PL";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"PL";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"UK";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"UK";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2040;"0.134";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Diesel";"FR";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.17";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.196";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Electricity";"DE";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"DE";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Hydrogen";"DE";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"DE";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"ES";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"ES";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"FR";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"FR";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"IT";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"IT";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"NL";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"NL";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"PL";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"PL";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"UK";"Hydrogen Price";"Rigid";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Hydrogen";"UK";"Hydrogen Price";"Tractor-Trailer";"BAU";"EUR/kWh";2045;"0.118";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Hydrogen"
"OPEX";"Diesel";"FR";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Biodiesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.152";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"DE";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"ES";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"FR";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"IT";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"NL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"PL";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Rigid";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Diesel";"UK";"Pt-Diesel Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.175";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel"
"OPEX";"Electricity";"DE";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"DE";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"ES";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"FR";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"IT";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"NL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"PL";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Rigid";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
"OPEX";"Electricity";"UK";"Electricity Price";"Tractor-Trailer";"BAU";"EUR/kWh";2050;"0.07";"Sensitivity | Removed policies | Removed diesel efficiency gains";"Electricity"
