"category";"subCategory";"country";"parameter";"truckClass";"energyCarrierParameterScenario";"unit";"period";"value";"paperScen";"energyCarrier"
"OPEX";"Diesel Infrastructure";"IT";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"BAU";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"IT";"CO2 emission factor Pt-Diesel";"Rigid";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"IT";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"NL";"CO2 emission factor Pt-Diesel";"Rigid";"BAU";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"NL";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"BAU";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"NL";"CO2 emission factor Pt-Diesel";"Rigid";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"NL";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"PL";"CO2 emission factor Pt-Diesel";"Rigid";"BAU";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"PL";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"BAU";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"PL";"CO2 emission factor Pt-Diesel";"Rigid";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"PL";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"UK";"CO2 emission factor Pt-Diesel";"Rigid";"BAU";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"UK";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"BAU";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"UK";"CO2 emission factor Pt-Diesel";"Rigid";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Diesel Infrastructure";"UK";"CO2 emission factor Pt-Diesel";"Tractor-Trailer";"PROG";"%";2035;"0";"Sensitivity | Removed policies except for H2 tax reduction";"Diesel"
"OPEX";"Taxes";"DE";"Network Costs - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.034";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"DE";"Network Costs - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.034";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Network Costs - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.018";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Network Costs - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.018";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Network Costs - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.018";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Network Costs - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.018";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Network Costs - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.016";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Network Costs - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.016";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Network Costs - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.016";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Network Costs - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.016";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Network Costs - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.019";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Network Costs - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.019";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Network Costs - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.027";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Network Costs - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.027";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"DE";"Taxes, Fees, Levies and charges - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.056";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"DE";"Taxes, Fees, Levies and charges - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.056";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Taxes, Fees, Levies and charges - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.036";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Taxes, Fees, Levies and charges - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.036";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Taxes, Fees, Levies and charges - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.03";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Taxes, Fees, Levies and charges - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.03";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Taxes, Fees, Levies and charges - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.063";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Taxes, Fees, Levies and charges - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.063";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Taxes, Fees, Levies and charges - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.055";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Taxes, Fees, Levies and charges - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.055";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Taxes, Fees, Levies and charges - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.049";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Taxes, Fees, Levies and charges - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.049";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Taxes, Fees, Levies and charges - MCS";"Rigid";"BAU";"EUR/kWh";2035;"0.077";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Taxes, Fees, Levies and charges - MCS";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.077";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"DE";"Network Costs - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.044";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"DE";"Network Costs - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.044";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Network Costs - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.031";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Network Costs - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.031";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Network Costs - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.024";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Network Costs - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.024";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Network Costs - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.018";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Network Costs - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.018";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Network Costs - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.019";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Network Costs - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.019";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Network Costs - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.026";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Network Costs - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.026";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Network Costs - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.029";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Network Costs - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.029";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"DE";"Taxes, Fees, Levies and charges - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.062";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"DE";"Taxes, Fees, Levies and charges - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.062";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Taxes, Fees, Levies and charges - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.054";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"ES";"Taxes, Fees, Levies and charges - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.054";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Taxes, Fees, Levies and charges - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.04";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"FR";"Taxes, Fees, Levies and charges - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.04";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Taxes, Fees, Levies and charges - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.088";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"IT";"Taxes, Fees, Levies and charges - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.088";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Taxes, Fees, Levies and charges - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.058";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"NL";"Taxes, Fees, Levies and charges - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.058";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Taxes, Fees, Levies and charges - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.053";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"PL";"Taxes, Fees, Levies and charges - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.053";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Taxes, Fees, Levies and charges - Depot";"Rigid";"BAU";"EUR/kWh";2035;"0.084";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Taxes";"UK";"Taxes, Fees, Levies and charges - Depot";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.084";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"H2 Infrastructure";"DE";"HRS costs";"Rigid";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"DE";"HRS costs";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"ES";"HRS costs";"Rigid";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"ES";"HRS costs";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"FR";"HRS costs";"Rigid";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"FR";"HRS costs";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"IT";"HRS costs";"Rigid";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"IT";"HRS costs";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"NL";"HRS costs";"Rigid";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"NL";"HRS costs";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"PL";"HRS costs";"Rigid";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"PL";"HRS costs";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"UK";"HRS costs";"Rigid";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"UK";"HRS costs";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.45";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"DE";"H2 transport and distribution";"Rigid";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"DE";"H2 transport and distribution";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"ES";"H2 transport and distribution";"Rigid";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"ES";"H2 transport and distribution";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"FR";"H2 transport and distribution";"Rigid";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"FR";"H2 transport and distribution";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"IT";"H2 transport and distribution";"Rigid";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"IT";"H2 transport and distribution";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"NL";"H2 transport and distribution";"Rigid";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"NL";"H2 transport and distribution";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"PL";"H2 transport and distribution";"Rigid";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"PL";"H2 transport and distribution";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"UK";"H2 transport and distribution";"Rigid";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"UK";"H2 transport and distribution";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"1.333";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"DE";"HRS Overhead, Profit and Mark-Up";"Rigid";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"DE";"HRS Overhead, Profit and Mark-Up";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"ES";"HRS Overhead, Profit and Mark-Up";"Rigid";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"ES";"HRS Overhead, Profit and Mark-Up";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"FR";"HRS Overhead, Profit and Mark-Up";"Rigid";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"FR";"HRS Overhead, Profit and Mark-Up";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"IT";"HRS Overhead, Profit and Mark-Up";"Rigid";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"IT";"HRS Overhead, Profit and Mark-Up";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"NL";"HRS Overhead, Profit and Mark-Up";"Rigid";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"NL";"HRS Overhead, Profit and Mark-Up";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"PL";"HRS Overhead, Profit and Mark-Up";"Rigid";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"PL";"HRS Overhead, Profit and Mark-Up";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"UK";"HRS Overhead, Profit and Mark-Up";"Rigid";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"H2 Infrastructure";"UK";"HRS Overhead, Profit and Mark-Up";"Tractor-Trailer";"BAU";"EUR/kg H2";2035;"0.25";"Sensitivity | Removed policies except for H2 tax reduction";"Hydrogen"
"OPEX";"Charging Infrastructure";"DE";"MCS Station (Public Charging) - Incl. Overhead";"Rigid";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"DE";"MCS Station (Public Charging) - Incl. Overhead";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"ES";"MCS Station (Public Charging) - Incl. Overhead";"Rigid";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"ES";"MCS Station (Public Charging) - Incl. Overhead";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"FR";"MCS Station (Public Charging) - Incl. Overhead";"Rigid";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"FR";"MCS Station (Public Charging) - Incl. Overhead";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"IT";"MCS Station (Public Charging) - Incl. Overhead";"Rigid";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"IT";"MCS Station (Public Charging) - Incl. Overhead";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"NL";"MCS Station (Public Charging) - Incl. Overhead";"Rigid";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"NL";"MCS Station (Public Charging) - Incl. Overhead";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"PL";"MCS Station (Public Charging) - Incl. Overhead";"Rigid";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"PL";"MCS Station (Public Charging) - Incl. Overhead";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"UK";"MCS Station (Public Charging) - Incl. Overhead";"Rigid";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"UK";"MCS Station (Public Charging) - Incl. Overhead";"Tractor-Trailer";"BAU";"EUR/kWh";2035;"0.082";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"DE";"Share MCS-Charging";"Rigid";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"DE";"Share MCS-Charging";"Tractor-Trailer";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"ES";"Share MCS-Charging";"Rigid";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"ES";"Share MCS-Charging";"Tractor-Trailer";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"FR";"Share MCS-Charging";"Rigid";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"FR";"Share MCS-Charging";"Tractor-Trailer";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"IT";"Share MCS-Charging";"Rigid";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
"OPEX";"Charging Infrastructure";"IT";"Share MCS-Charging";"Tractor-Trailer";"BAU";"%";2035;"0.2";"Sensitivity | Removed policies except for H2 tax reduction";"Electricity"
